label,title,speaker,lines
3,Ten Duel Commandments,MEN,One two three four
3,Ten Duel Commandments,FULL COMPANY,Five six seven eight nine
3,Ten Duel Commandments,BURR/HAMILTON,Number
3,Ten Duel Commandments,COMPANY,Ten paces!
3,Ten Duel Commandments,BURR/HAMILTON,Fire!
3,Meet Me Inside,HAMILTON,"Lee, do you yield?"
3,Meet Me Inside,BURR,You shot him in the side!
3,Meet Me Inside,BURR,"Yes, he yields!"
3,Meet Me Inside,LAURENS,I'm satisfied
3,Meet Me Inside,BURR,"Yo, we gotta clear the field!"
3,Meet Me Inside,HAMILTON,Go! We won
3,Meet Me Inside,COMPANY,Here comes the General!
3,Meet Me Inside,BURR,This should be fun
3,Meet Me Inside,WASHINGTON,"What is the meaning of this? Mr. Burr, get a medic for the General"
3,Meet Me Inside,BURR,"Yes, sir"
3,Meet Me Inside,WASHINGTON,"Lee, you will never agree with me"
3,Meet Me Inside,WASHINGTON,"But believe me, these young men don't speak for me"
3,Meet Me Inside,WASHINGTON,Thank you for your service
3,Meet Me Inside,BURR,Let's ride!
3,Meet Me Inside,WASHINGTON,Hamilton!
3,Meet Me Inside,HAMILTON,Sir!
3,Meet Me Inside,WASHINGTON,Meet me inside
3,Meet Me Inside,COMPANY,Meet him inside! Meet him inside!
3,Meet Me Inside,COMPANY,"Meet him inside, meet him, meet him inside!"
3,Meet Me Inside,WASHINGTON,Son-
3,Meet Me Inside,HAMILTON,Don't call me son
3,Meet Me Inside,WASHINGTON,This war is hard enough
3,Meet Me Inside,WASHINGTON,Without infighting-
3,Meet Me Inside,HAMILTON,Lee called you out. We called his bluff
3,Meet Me Inside,WASHINGTON,"You solve nothing, you aggravate our allies to the south"
3,Meet Me Inside,HAMILTON,"You're absolutely right, John should have shot him in the mouth"
3,Meet Me Inside,HAMILTON,That would've shut him up
3,Meet Me Inside,WASHINGTON,Son-
3,Meet Me Inside,HAMILTON,I'm notcha son-
3,Meet Me Inside,WASHINGTON,Watch your tone
3,Meet Me Inside,WASHINGTON,"I am not a maiden in need of defending, I am grown"
3,Meet Me Inside,HAMILTON,"Charles Lee, Thomas Conway"
3,Meet Me Inside,HAMILTON,These men take your name and they rake it
3,Meet Me Inside,HAMILTON,Through the mud
3,Meet Me Inside,WASHINGTON,"My name's been through a lot, I can take it"
3,Meet Me Inside,HAMILTON,"Well, I don't have your name. I don't have your titles"
3,Meet Me Inside,HAMILTON,I don't have your land
3,Meet Me Inside,HAMILTON,"But, if you-"
3,Meet Me Inside,WASHINGTON,No-
3,Meet Me Inside,HAMILTON,"If you gave me command of a battalion, a group of men to lead, I could fly above my station after the war"
3,Meet Me Inside,WASHINGTON,Or you could die and we need you alive
3,Meet Me Inside,HAMILTON,I'm more than willing to die-
3,Meet Me Inside,WASHINGTON,"Your wife needs you alive, son, I need you alive-"
3,Meet Me Inside,HAMILTON,Call me son one more time-
3,Meet Me Inside,WASHINGTON,"Go home, Alexander"
3,Meet Me Inside,WASHINGTON,That's an order from your commander
3,Meet Me Inside,HAMILTON,Sir-
3,Meet Me Inside,WASHINGTON,Go home
3,That Would Be Enough,ELIZA,"Look around, look around at how lucky we are"
3,That Would Be Enough,ELIZA,To be alive right now
3,That Would Be Enough,ELIZA,"Look around, look around..."
3,That Would Be Enough,HAMILTON,How long have you known?
3,That Would Be Enough,ELIZA,A month or so
3,That Would Be Enough,HAMILTON,"Eliza, you should have told me"
3,That Would Be Enough,ELIZA,I wrote to the General a month ago
3,That Would Be Enough,HAMILTON,No
3,That Would Be Enough,ELIZA,I begged him to send you home
3,That Would Be Enough,HAMILTON,You should have told me
3,That Would Be Enough,ELIZA,I'm not sorry
3,That Would Be Enough,ELIZA,I knew you'd fight
3,That Would Be Enough,ELIZA,Until the war was won
3,That Would Be Enough,HAMILTON,The war's not done
3,That Would Be Enough,ELIZA,But you deserve a chance to meet your son
3,That Would Be Enough,ELIZA,"Look around, look around at how lucky we are"
3,That Would Be Enough,ELIZA,To be alive right now
3,That Would Be Enough,HAMILTON,Will you relish being a poor man's wife
3,That Would Be Enough,HAMILTON,Unable to provide for your life?
3,That Would Be Enough,ELIZA,I relish being your wife
3,That Would Be Enough,ELIZA,"Look around, look around..."
3,That Would Be Enough,ELIZA,Look at where you are
3,That Would Be Enough,ELIZA,Look at where you started
3,That Would Be Enough,ELIZA,The fact that you're alive is a miracle
3,That Would Be Enough,ELIZA,"Just stay alive, that would be enough"
3,That Would Be Enough,ELIZA,And if this child
3,That Would Be Enough,ELIZA,Shares a fraction of your smile
3,That Would Be Enough,ELIZA,"Or a fragment of your mind, look out world!"
3,That Would Be Enough,ELIZA,That would be enough
3,That Would Be Enough,ELIZA,I don't pretend to know
3,That Would Be Enough,ELIZA,The challenges you're facing
3,That Would Be Enough,ELIZA,The worlds you keep erasing and creating in your mind
3,That Would Be Enough,ELIZA,But I'm not afraid
3,That Would Be Enough,ELIZA,I know who I married
3,That Would Be Enough,ELIZA,So long as you come home at the end of the day
3,That Would Be Enough,ELIZA,That would be enough
3,That Would Be Enough,ELIZA,We don't need a legacy
3,That Would Be Enough,ELIZA,We don't need money
3,That Would Be Enough,ELIZA,If I could grant you peace of mind
3,That Would Be Enough,ELIZA,If you could let me inside your heart...
3,That Would Be Enough,ELIZA,"Oh, let me be a part of the narrative"
3,That Would Be Enough,ELIZA,In the story they will write someday
3,That Would Be Enough,ELIZA,Let this moment be the first chapter:
3,That Would Be Enough,ELIZA,Where you decide to stay
3,That Would Be Enough,ELIZA,And I could be enough
3,That Would Be Enough,ELIZA,And we could be enough
3,That Would Be Enough,ELIZA,That would be enough
3,Guns and Ships,BURR,How does a ragtag volunteer army in need of a shower
3,Guns and Ships,BURR,Somehow defeat a global superpower?
3,Guns and Ships,BURR,How do we emerge victorious from the quagmire?
3,Guns and Ships,BURR,Leave the battlefield waving Betsy Ross' flag higher?
3,Guns and Ships,BURR,Yo. Turns out we have a secret weapon!
3,Guns and Ships,BURR,An immigrant you know and love who's unafraid to step in!
3,Guns and Ships,BURR,"He's constantly confusin', confoundin' the British henchmen"
3,Guns and Ships,BURR,Ev'ryone give it up for America's favorite fighting Frenchman!
3,Guns and Ships,COMPANY,Lafayette!
3,Guns and Ships,LAFAYETTE,I'm takin this horse by the reins makin'
3,Guns and Ships,LAFAYETTE,Redcoats redder with bloodstains
3,Guns and Ships,COMPANY,Lafayette!
3,Guns and Ships,LAFAYETTE,And I'm never gonna stop until I make 'em
3,Guns and Ships,LAFAYETTE,"Drop and burn 'em up and scatter their remains, I'm"
3,Guns and Ships,COMPANY,Lafayette!
3,Guns and Ships,LAFAYETTE,Watch me engagin' em! Escapin' em!
3,Guns and Ships,LAFAYETTE,Enragin' em! I'm-
3,Guns and Ships,COMPANY,Lafayette!
3,Guns and Ships,LAFAYETTE,I go to France for more funds
3,Guns and Ships,COMPANY,Lafayette!
3,Guns and Ships,LAFAYETTE,I come back with more
3,Guns and Ships,LAFAYETTE & ENSEMBLE,Guns
3,Guns and Ships,LAFAYETTE & ENSEMBLE,And ships
3,Guns and Ships,LAFAYETTE & ENSEMBLE,And so the balance shifts
3,Guns and Ships,WASHINGTON,"We rendezvous with Rochambeau, consolidate their gifts"
3,Guns and Ships,LAFAYETTE,"We can end this war at Yorktown, cut them off at sea, but"
3,Guns and Ships,LAFAYETTE,"For this to succeed, there is someone else we need:"
3,Guns and Ships,WASHINGTON,I know
3,Guns and Ships,WASHINGTON & COMPANY,Hamilton!
3,Guns and Ships,LAFAYETTE,"Sir, he knows what to do in a trench"
3,Guns and Ships,LAFAYETTE,"Ingenuitive and fluent in French, I mean-"
3,Guns and Ships,WASHINGTON & COMPANY,Hamilton!
3,Guns and Ships,LAFAYETTE,"Sir, you're gonna have to use him eventually"
3,Guns and Ships,LAFAYETTE,What's he gonna do on the bench? I mean-
3,Guns and Ships,WASHINGTON & COMPANY,Hamilton!
3,Guns and Ships,LAFAYETTE,No one has more resilience
3,Guns and Ships,LAFAYETTE,Or matches my practical tactical brilliance-
3,Guns and Ships,WASHINGTON & COMPANY,Hamilton!
3,Guns and Ships,LAFAYETTE,You wanna fight for your land back? 
3,Guns and Ships,COMPANY,Hamilton!
3,Guns and Ships,WASHINGTON,I need my right hand man back! 
3,Guns and Ships,WOMEN,Hamilton!
3,Guns and Ships,LAFAYETTE,"Ah! Uh, get ya right hand man back"
3,Guns and Ships,MEN,Get your right hand man back!
3,Guns and Ships,WOMEN,Hamilton!
3,Guns and Ships,LAFAYETTE,You know you gotta get ya right hand man back
3,Guns and Ships,MEN,Your right hand man back!
3,Guns and Ships,MEN & WOMEN,Hamilton!
3,Guns and Ships,LAFAYETTE,I mean you gotta put some thought into the letter
3,Guns and Ships,MEN,Ha-ha-
3,Guns and Ships,MEN & WOMEN,Hamilton
3,Guns and Ships,LAFAYETTE,But the sooner the better to get your right hand man back!
3,Guns and Ships,MEN & WOMEN,"Hamilton, ha-ha-"
3,Guns and Ships,WASHINGTON,Alexander Hamilton
3,Guns and Ships,WASHINGTON,Troops are waiting in the field for you
3,Guns and Ships,WASHINGTON,"If you join us right now, together we can turn the tide"
3,Guns and Ships,WASHINGTON,"Oh, Alexander Hamilton"
3,Guns and Ships,WASHINGTON,I have soldiers that will yield for you
3,Guns and Ships,WASHINGTON,If we manage to get this right
3,Guns and Ships,WASHINGTON,They'll surrender by early light
3,Guns and Ships,WASHINGTON,"The world will never be the same, Alexander..."
3,History Has Its Eyes On You,WASHINGTON,I was younger than you are now
3,History Has Its Eyes On You,WASHINGTON,When I was given my first command
3,History Has Its Eyes On You,WASHINGTON,I led my men straight into a massacre
3,History Has Its Eyes On You,WASHINGTON,I witnessed their deaths firsthand
3,History Has Its Eyes On You,WASHINGTON,I made every mistake
3,History Has Its Eyes On You,WASHINGTON,And felt the shame rise in me
3,History Has Its Eyes On You,WASHINGTON,And even now I lie awake
3,History Has Its Eyes On You,WASHINGTON,Knowing history has its eyes on me 
3,History Has Its Eyes On You,LAURENS/MULLIGAN,Whoa...
3,History Has Its Eyes On You,LAURENS/MULLIGAN,Whoa...
3,History Has Its Eyes On You,LAURENS/MULLIGAN,Whoa...
3,History Has Its Eyes On You,LAURENS/MULLIGAN,Yeah
3,History Has Its Eyes On You,HAMILTON/WASHINGTON,History has its eyes on me 
3,History Has Its Eyes On You,COMPANY,Whoa...
3,History Has Its Eyes On You,COMPANY,Whoa...
3,History Has Its Eyes On You,COMPANY,Whoa...
3,History Has Its Eyes On You,COMPANY,Yeah
3,History Has Its Eyes On You,WASHINGTON,Let me tell you what I wish I'd known
3,History Has Its Eyes On You,WASHINGTON,When I was young and dreamed of glory:
3,History Has Its Eyes On You,WASHINGTON,You have no control:
3,History Has Its Eyes On You,WASHINGTON & COMPANY,"Who lives, who dies, who tells your story"
3,History Has Its Eyes On You,WASHINGTON,I know that we can win
3,History Has Its Eyes On You,WASHINGTON,I know that greatness lies in you
3,History Has Its Eyes On You,WASHINGTON,But remember from here on in
3,History Has Its Eyes On You,HAMILTON/WASHINGTON & MEN,History has its
3,History Has Its Eyes On You,HAMILTON/WASHINGTON & MEN,Eyes on you
3,History Has Its Eyes On You,ENSEMBLE,Whoa...
3,History Has Its Eyes On You,ENSEMBLE,Whoa...
3,History Has Its Eyes On You,ENSEMBLE,Whoa...
3,History Has Its Eyes On You,FULL COMPANY,History has its eyes on you
3,Yorktown (The World Turned Upside Down),COMPANY,The battle of Yorktown. 1781
3,Yorktown (The World Turned Upside Down),LAFAYETTE,Monsieur Hamilton
3,Yorktown (The World Turned Upside Down),HAMILTON,Monsieur Lafayette
3,Yorktown (The World Turned Upside Down),LAFAYETTE,In command where you belong
3,Yorktown (The World Turned Upside Down),HAMILTON,"How you say, no sweat"
3,Yorktown (The World Turned Upside Down),HAMILTON,We're finally on the field. We've had quite a run
3,Yorktown (The World Turned Upside Down),LAFAYETTE,Immigrants:
3,Yorktown (The World Turned Upside Down),HAMILTON/LAFAYETTE,We get the job done
3,Yorktown (The World Turned Upside Down),HAMILTON,So what happens if we win?
3,Yorktown (The World Turned Upside Down),LAFAYETTE,I go back to France
3,Yorktown (The World Turned Upside Down),LAFAYETTE,I bring freedom to my people if I'm given the chance
3,Yorktown (The World Turned Upside Down),HAMILTON,We'll be with you when you do
3,Yorktown (The World Turned Upside Down),LAFAYETTE,Go lead your men
3,Yorktown (The World Turned Upside Down),HAMILTON,See you on the other side
3,Yorktown (The World Turned Upside Down),LAFAYETTE,
3,Yorktown (The World Turned Upside Down),LAFAYETTE,"Til we meet again, let's go!"
3,Yorktown (The World Turned Upside Down),ENSEMBLE,I am not throwin' away my shot!
3,Yorktown (The World Turned Upside Down),ENSEMBLE,I am not throwin' away my shot!
3,Yorktown (The World Turned Upside Down),ENSEMBLE,"Hey yo, I'm just like my country, I'm young"
3,Yorktown (The World Turned Upside Down),ENSEMBLE,Scrappy and hungry
3,Yorktown (The World Turned Upside Down),ENSEMBLE,And I'm not throwin' away my shot!
3,Yorktown (The World Turned Upside Down),ENSEMBLE,I am not throwin' away my shot!
3,Yorktown (The World Turned Upside Down),HAMILTON,
3,Yorktown (The World Turned Upside Down),HAMILTON,Til the world turns upside down...
3,Yorktown (The World Turned Upside Down),ENSEMBLE,
3,Yorktown (The World Turned Upside Down),ENSEMBLE,Til the world turns upside down!
3,Yorktown (The World Turned Upside Down),HAMILTON,I imagine death so much it feels more like a memory
3,Yorktown (The World Turned Upside Down),HAMILTON,This is where it gets me: on my feet
3,Yorktown (The World Turned Upside Down),HAMILTON,The enemy ahead of me
3,Yorktown (The World Turned Upside Down),HAMILTON,"If this is the end of me, at least I have a friend with me"
3,Yorktown (The World Turned Upside Down),HAMILTON,"Weapon in my hand, a command, and my men with me"
3,Yorktown (The World Turned Upside Down),HAMILTON,Then I remember my Eliza's expecting me...
3,Yorktown (The World Turned Upside Down),HAMILTON,"Not only that, my Eliza's expecting"
3,Yorktown (The World Turned Upside Down),HAMILTON,"We gotta go, gotta get the job done"
3,Yorktown (The World Turned Upside Down),HAMILTON,"Gotta start a new nation, gotta meet my son!"
3,Yorktown (The World Turned Upside Down),HAMILTON,Take the bullets out your gun!
3,Yorktown (The World Turned Upside Down),ENSEMBLE,What?
3,Yorktown (The World Turned Upside Down),HAMILTON,The bullets out your gun!
3,Yorktown (The World Turned Upside Down),ENSEMBLE,What?
3,Yorktown (The World Turned Upside Down),HAMILTON,We move under cover and we move as one
3,Yorktown (The World Turned Upside Down),HAMILTON,"Through the night, we have one shot to live another day"
3,Yorktown (The World Turned Upside Down),HAMILTON,We cannot let a stray gunshot give us away
3,Yorktown (The World Turned Upside Down),HAMILTON,"We will fight up close, seize the moment and stay in it"
3,Yorktown (The World Turned Upside Down),HAMILTON,It's either that or meet the business end of a bayonet
3,Yorktown (The World Turned Upside Down),HAMILTON,The code word is
3,Yorktown (The World Turned Upside Down),HAMILTON,"Rochambeau,' dig me?"
3,Yorktown (The World Turned Upside Down),ENSEMBLE,Rochambeau!
3,Yorktown (The World Turned Upside Down),HAMILTON,"You have your orders now, go, man, go!"
3,Yorktown (The World Turned Upside Down),HAMILTON,And so the American experiment begins
3,Yorktown (The World Turned Upside Down),HAMILTON,With my friends all scattered to the winds
3,Yorktown (The World Turned Upside Down),HAMILTON,"Laurens is in South Carolina, redefining brav'ry"
3,Yorktown (The World Turned Upside Down),HAMILTON/LAURENS,We'll never be free until we end slavery!
3,Yorktown (The World Turned Upside Down),HAMILTON,When we finally drive the British away
3,Yorktown (The World Turned Upside Down),HAMILTON,Lafayette is there waiting-
3,Yorktown (The World Turned Upside Down),HAMILTON/LAFAYETTE,In Chesapeake Bay!
3,Yorktown (The World Turned Upside Down),HAMILTON,How did we know that this plan would work?
3,Yorktown (The World Turned Upside Down),HAMILTON,We had a spy on the inside. That's right
3,Yorktown (The World Turned Upside Down),HAMILTON & COMPANY,Hercules Mulligan!
3,Yorktown (The World Turned Upside Down),MULLIGAN,A tailor spyin' on the British government!
3,Yorktown (The World Turned Upside Down),MULLIGAN,"I take their measurements, information and then I smuggle it"
3,Yorktown (The World Turned Upside Down),COMPANY,Up
3,Yorktown (The World Turned Upside Down),MULLIGAN,To my brother's revolutionary covenant
3,Yorktown (The World Turned Upside Down),MULLIGAN,I'm runnin' with the Sons of Liberty and I am lovin' it!
3,Yorktown (The World Turned Upside Down),MULLIGAN,"See, that's what happens when you up against the ruffians"
3,Yorktown (The World Turned Upside Down),MULLIGAN,"We in the shit now, somebody gotta shovel it!"
3,Yorktown (The World Turned Upside Down),MULLIGAN,"Hercules Mulligan, I need no introduction"
3,Yorktown (The World Turned Upside Down),MULLIGAN,When you knock me down I get the fuck back up again!
3,Yorktown (The World Turned Upside Down),COMPANY,Left! Right! Hold!
3,Yorktown (The World Turned Upside Down),COMPANY,Go!
3,Yorktown (The World Turned Upside Down),COMPANY,What! What! What!
3,Yorktown (The World Turned Upside Down),HAMILTON,"After a week of fighting, a young man in a red coat stands on a parapet"
3,Yorktown (The World Turned Upside Down),LAFAYETTE,We lower our guns as he frantically waves a white handkerchief
3,Yorktown (The World Turned Upside Down),MULLIGAN,"And just like that, it's over. We tend to our wounded, we count our dead"
3,Yorktown (The World Turned Upside Down),LAURENS,Black and white soldiers wonder alike if this really means freedom
3,Yorktown (The World Turned Upside Down),WASHINGTON,Not. Yet
3,Yorktown (The World Turned Upside Down),HAMILTON,We negotiate the terms of surrender
3,Yorktown (The World Turned Upside Down),HAMILTON,I see George Washington smile
